date,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean
2024-03-23,5.754166666666666,10.0,1.1,63.6,63.6,0.0,17.508333333333333,31.116666666666664,97.41666666666667
2024-03-24,2.6374999999999997,8.6,-2.4,0.0,0.0,0.0,19.2375,35.56666666666667,0.20833333333333334
2024-03-25,4.041666666666667,10.2,-1.5,0.0,0.0,0.0,15.220833333333333,27.379166666666666,0.0
2024-03-26,5.595833333333334,9.9,0.1,0.0,0.0,0.0,12.75,24.224999999999998,74.29166666666667
2024-03-27,7.45,10.9,4.8,0.6,0.6,0.0,5.079166666666667,11.983333333333334,99.875
2024-03-28,8.475,10.7,6.4,21.5,21.5,0.0,9.854166666666666,18.341666666666665,100.0
2024-03-29,7.433333333333334,12.6,4.0,0.4,0.4,0.0,25.825,44.67916666666667,46.208333333333336
2024-03-30,8.108333333333333,14.6,2.4,0.1,0.1,0.0,18.6375,34.079166666666666,73.0
2024-03-31,10.466666666666667,16.2,4.5,0.2,0.2,0.0,13.704166666666666,25.229166666666668,73.08333333333333
2024-04-01,8.4625,12.6,5.5,3.3,3.3,0.0,6.504166666666666,13.083333333333334,91.29166666666667
2024-04-02,7.3374999999999995,8.9,6.2,19.0,19.0,0.0,13.270833333333334,22.625,99.75
2024-04-03,5.754166666666666,6.9,4.4,25.599999999999998,25.599999999999998,0.0,27.858333333333334,47.87916666666666,100.0
2024-04-04,5.675,9.2,3.0,9.1,9.1,0.0,19.504166666666666,36.36666666666667,92.08333333333333
2024-04-05,5.433333333333334,9.6,1.6,0.0,0.0,0.0,18.645833333333332,32.920833333333334,53.25
2024-04-06,6.866666666666667,11.5,3.1,0.2,0.2,0.0,19.195833333333333,33.737500000000004,75.91666666666667
2024-04-07,7.133333333333333,14.3,1.5,0.1,0.1,0.0,14.529166666666667,25.72083333333333,35.125
2024-04-08,8.908333333333333,18.0,0.9,1.0,1.0,0.0,7.966666666666666,15.583333333333334,56.708333333333336
2024-04-09,14.133333333333333,24.0,4.9,0.0,0.0,0.0,8.891666666666667,17.454166666666666,80.54166666666667
2024-04-10,12.1875,15.9,8.2,0.6,0.6,0.0,10.145833333333334,19.154166666666665,92.375
2024-04-11,12.445833333333333,17.1,9.3,6.5,6.5,0.0,16.804166666666667,30.27916666666667,100.0
2024-04-12,15.5625,19.6,12.6,14.9,14.9,0.0,28.741666666666664,51.7125,65.20833333333333
2024-04-13,9.629166666666666,12.1,7.7,2.0,2.0,0.0,26.708333333333332,45.06666666666666,68.04166666666667
2024-04-14,14.191666666666668,22.2,5.9,0.9,0.9,0.0,18.633333333333333,32.5875,71.41666666666667
2024-04-15,18.183333333333334,24.8,10.4,0.0,0.0,0.0,14.020833333333334,25.974999999999998,29.208333333333332
2024-04-16,14.304166666666667,20.5,6.9,0.0,0.0,0.0,11.629166666666668,22.041666666666668,1.25
2024-04-17,10.666666666666666,15.6,7.4,3.0,3.0,0.0,13.3125,23.5,73.66666666666667
2024-04-18,8.575000000000001,9.4,5.6,6.2,6.2,0.0,18.125,32.516666666666666,88.5
2024-04-19,8.570833333333333,13.2,4.1,0.0,0.0,0.0,11.8375,22.96666666666667,78.91666666666667
2024-04-20,12.895833333333334,20.1,8.4,2.3,2.3,0.0,14.145833333333334,26.53333333333333,57.75
2024-04-21,7.6499999999999995,12.1,2.1,0.0,0.0,0.0,13.304166666666667,24.9375,76.16666666666667
2024-04-22,8.700000000000001,15.0,2.1,0.0,0.0,0.0,11.329166666666666,22.016666666666666,10.75
2024-04-23,9.266666666666667,14.8,2.2,0.0,0.0,0.0,15.391666666666666,27.554166666666664,22.75
2024-04-24,13.470833333333333,21.4,8.6,1.6,1.6,0.0,14.516666666666666,27.520833333333332,55.041666666666664
2024-04-25,7.666666666666667,12.3,3.2,0.0,0.0,0.0,13.470833333333333,26.65416666666667,34.458333333333336
2024-04-26,8.020833333333334,14.6,1.7,0.0,0.0,0.0,9.495833333333334,19.0,10.333333333333334
2024-04-27,9.058333333333334,14.5,3.0,0.3,0.3,0.0,13.395833333333334,24.816666666666666,92.95833333333333
2024-04-28,15.304166666666667,22.8,8.8,0.6000000000000001,0.6000000000000001,0.0,8.9375,19.020833333333332,94.625
2024-04-29,19.833333333333332,28.3,13.4,3.4000000000000004,3.4000000000000004,0.0,8.862499999999999,18.966666666666665,59.583333333333336
2024-04-30,15.454166666666666,22.9,11.2,2.2,2.2,0.0,11.575000000000001,23.075,98.5
2024-05-01,15.416666666666666,24.8,10.4,1.5,1.5,0.0,8.762500000000001,19.716666666666665,58.958333333333336
2024-05-02,18.354166666666668,27.8,10.2,0.0,0.0,0.0,11.816666666666668,23.629166666666666,47.166666666666664
